"","Date","Visitor/Neutral","PTS","Home/Neutral","PTS_1","Home_team_wins","X1","pts_poss_off1920.x","pts_poss_def1920.x","efg_percent_off1920.x","efg_percent_def1920.x","tov_percent_off1920.x","tov_percent_def1920.x","orb_percent_off1920.x","orb_percent_def1920.x","ft_rate_off1920.x","ft_rate_def1920.x","pts_poss_off1920.y","pts_poss_def1920.y","efg_percent_off1920.y","efg_percent_def1920.y","tov_percent_off1920.y","tov_percent_def1920.y","orb_percent_off1920.y","orb_percent_def1920.y","ft_rate_off1920.y","ft_rate_def1920.y","HOME_TEAM_WINS","efg_diff_off","efg_diff_def","tov_diff_off","tov_diff_def","orb_diff_off","orb_diff_def","ft_diff_off","ft_diff_def","pts_poss_off","pts_poss_def","estimate"
"271","Mon, Jan 11, 2021","Indiana Pacers",122,"Sacramento Kings",127,1,541,110.7,108.4,53.9,51.5,13.3,14.8,23,26.8,17.1,19.4,109.8,112.6,53.6,54.7,14.4,15,24.4,24.9,17.5,22.2,1,0.299999999999997,-3.2,-1.1,-0.199999999999999,-1.4,1.9,-0.399999999999999,-2.8,0.900000000000006,-4.19999999999999,0.506768671741026
"272","Tue, Jan 12, 2021","Miami Heat",134,"Philadelphia 76ers",137,1,328,112.9,109.7,55.1,52.4,14.8,14,23.8,23.2,23.6,21.3,111.9,109.1,53.7,52.6,14.3,13.9,26.9,23.6,19.4,21.5,1,1.4,-0.200000000000003,0.5,0.0999999999999996,-3.1,-0.400000000000002,4.2,-0.199999999999999,1,0.600000000000009,0.539118005558067
"273","Tue, Jan 12, 2021","Miami Heat",134,"Philadelphia 76ers",137,1,329,112.9,109.7,55.1,52.4,14.8,14,23.8,23.2,23.6,21.3,111.9,109.1,53.7,52.6,14.3,13.9,26.9,23.6,19.4,21.5,1,1.4,-0.200000000000003,0.5,0.0999999999999996,-3.1,-0.400000000000002,4.2,-0.199999999999999,1,0.600000000000009,0.539118005558067
"274","Tue, Jan 12, 2021","Denver Nuggets",116,"Brooklyn Nets",122,1,589,113.2,111.1,53.7,53.3,14,14.4,27.9,25.9,18.6,20,109.4,110.1,52.4,51.3,14.9,12.4,26.9,25.2,19.9,19,1,1.3,2,-0.9,2,1,0.699999999999999,-1.3,1,3.8,1,0.563147856697107
"275","Tue, Jan 12, 2021","Utah Jazz",117,"Cleveland Cavaliers",87,0,505,112.4,109.9,55.3,52.2,15.1,12.4,24.4,23.8,21.2,18.5,107.5,115.4,52.5,56,16.9,12.9,28.5,24.8,16.9,16.2,NA,2.8,-3.8,-1.8,-0.5,-4.1,-1,4.3,2.3,4.90000000000001,-5.5,0.499743387847923
"276","Tue, Jan 12, 2021","Los Angeles Lakers",117,"Houston Rockets",100,0,220,112.3,106.7,54.3,51.9,15,15.8,27,24.9,20.4,20.6,112.9,110.2,53.9,53,13.8,15.5,23.4,27.9,23.2,19.4,1,0.399999999999999,-1.1,1.2,0.300000000000001,3.6,-3,-2.8,1.2,-0.600000000000009,-3.5,0.539520449631311
"277","Tue, Jan 12, 2021","Los Angeles Lakers",117,"Houston Rockets",100,0,221,112.3,106.7,54.3,51.9,15,15.8,27,24.9,20.4,20.6,112.9,110.2,53.9,53,13.8,15.5,23.4,27.9,23.2,19.4,1,0.399999999999999,-1.1,1.2,0.300000000000001,3.6,-3,-2.8,1.2,-0.600000000000009,-3.5,0.539520449631311
"278","Tue, Jan 12, 2021","Los Angeles Lakers",117,"Houston Rockets",100,0,222,112.3,106.7,54.3,51.9,15,15.8,27,24.9,20.4,20.6,112.9,110.2,53.9,53,13.8,15.5,23.4,27.9,23.2,19.4,0,0.399999999999999,-1.1,1.2,0.300000000000001,3.6,-3,-2.8,1.2,-0.600000000000009,-3.5,0.539520449631311
"279","Tue, Jan 12, 2021","Los Angeles Lakers",117,"Houston Rockets",100,0,223,112.3,106.7,54.3,51.9,15,15.8,27,24.9,20.4,20.6,112.9,110.2,53.9,53,13.8,15.5,23.4,27.9,23.2,19.4,0,0.399999999999999,-1.1,1.2,0.300000000000001,3.6,-3,-2.8,1.2,-0.600000000000009,-3.5,0.539520449631311
"280","Tue, Jan 12, 2021","San Antonio Spurs",112,"Oklahoma City Thunder",102,0,811,112.5,113.1,53.5,54.3,12.3,12.9,21.8,23.7,21.4,19.5,111.1,109.2,53.4,52.3,13.6,14.3,22.7,25.6,23.3,17.6,0,0.100000000000001,2,-1.3,-1.4,-0.899999999999999,-1.9,-1.9,1.9,1.40000000000001,3.89999999999999,0.564364490008296
"281","Tue, Jan 12, 2021","San Antonio Spurs",112,"Oklahoma City Thunder",102,0,812,112.5,113.1,53.5,54.3,12.3,12.9,21.8,23.7,21.4,19.5,111.1,109.2,53.4,52.3,13.6,14.3,22.7,25.6,23.3,17.6,0,0.100000000000001,2,-1.3,-1.4,-0.899999999999999,-1.9,-1.9,1.9,1.40000000000001,3.89999999999999,0.564364490008296
"282","Tue, Jan 12, 2021","San Antonio Spurs",112,"Oklahoma City Thunder",102,0,813,112.5,113.1,53.5,54.3,12.3,12.9,21.8,23.7,21.4,19.5,111.1,109.2,53.4,52.3,13.6,14.3,22.7,25.6,23.3,17.6,1,0.100000000000001,2,-1.3,-1.4,-0.899999999999999,-1.9,-1.9,1.9,1.40000000000001,3.89999999999999,0.564364490008296
"283","Tue, Jan 12, 2021","Indiana Pacers",104,"Golden State Warriors",95,0,555,110.7,108.4,53.9,51.5,13.3,14.8,23,26.8,17.1,19.4,104.9,114.5,50,55.8,14.8,15.3,23.9,26.8,21,19.6,NA,3.9,-4.3,-1.5,-0.5,-0.899999999999999,0,-3.9,-0.200000000000003,5.8,-6.09999999999999,0.550280312810039
"284","Wed, Jan 13, 2021","Dallas Mavericks",104,"Charlotte Hornets",93,0,305,116.9,112,54.8,52.6,12.7,11.9,26.2,24.9,20.9,17.6,107,114,51,54.9,15.2,14.7,26.7,28.2,18.7,16.2,0,3.8,-2.3,-2.5,-2.8,-0.5,-3.3,2.2,1.4,9.90000000000001,-2,0.545339526078241
"285","Wed, Jan 13, 2021","Milwaukee Bucks",110,"Detroit Pistons",101,0,41,113.1,103.2,55.5,49.4,14.2,13.4,22.6,20.8,20.5,17.9,109.4,113.2,53,54.3,15.5,14.2,26.4,27,19.6,18.8,1,2.5,-4.9,-1.3,-0.799999999999999,-3.8,-6.2,0.899999999999999,-0.900000000000002,3.69999999999999,-10,0.506621951900622
"286","Wed, Jan 13, 2021","Brooklyn Nets",116,"New York Knicks",109,0,875,109.4,110.1,52.4,51.3,14.9,12.4,26.9,25.2,19.9,19,106.5,112.8,50.3,54.1,14.7,13.8,28.6,24.4,18.2,22.6,0,2.1,-2.8,0.200000000000001,-1.4,-1.7,0.800000000000001,1.7,-3.6,2.90000000000001,-2.7,0.542068868064564
"287","Wed, Jan 13, 2021","Brooklyn Nets",116,"New York Knicks",109,0,876,109.4,110.1,52.4,51.3,14.9,12.4,26.9,25.2,19.9,19,106.5,112.8,50.3,54.1,14.7,13.8,28.6,24.4,18.2,22.6,1,2.1,-2.8,0.200000000000001,-1.4,-1.7,0.800000000000001,1.7,-3.6,2.90000000000001,-2.7,0.542068868064564
"288","Wed, Jan 13, 2021","Memphis Grizzlies",118,"Minnesota Timberwolves",107,0,962,109.3,110.4,53.1,52.2,14.7,14.2,25.8,25.4,18.2,22.1,108.5,112.7,51.8,54.6,14.5,14.8,25.1,25.4,20.8,22.1,1,1.3,-2.4,0.199999999999999,-0.600000000000001,0.699999999999999,0,-2.6,0,0.799999999999997,-2.3,0.541021904134437
"289","Wed, Jan 13, 2021","Memphis Grizzlies",118,"Minnesota Timberwolves",107,0,963,109.3,110.4,53.1,52.2,14.7,14.2,25.8,25.4,18.2,22.1,108.5,112.7,51.8,54.6,14.5,14.8,25.1,25.4,20.8,22.1,1,1.3,-2.4,0.199999999999999,-0.600000000000001,0.699999999999999,0,-2.6,0,0.799999999999997,-2.3,0.541021904134437
"290","Wed, Jan 13, 2021","Los Angeles Lakers",128,"Oklahoma City Thunder",99,0,232,112.3,106.7,54.3,51.9,15,15.8,27,24.9,20.4,20.6,111.1,109.2,53.4,52.3,13.6,14.3,22.7,25.6,23.3,17.6,0,0.899999999999999,-0.399999999999999,1.4,1.5,4.3,-0.700000000000003,-2.9,3,1.2,-2.5,0.546387231237298
"291","Wed, Jan 13, 2021","Los Angeles Lakers",128,"Oklahoma City Thunder",99,0,233,112.3,106.7,54.3,51.9,15,15.8,27,24.9,20.4,20.6,111.1,109.2,53.4,52.3,13.6,14.3,22.7,25.6,23.3,17.6,1,0.899999999999999,-0.399999999999999,1.4,1.5,4.3,-0.700000000000003,-2.9,3,1.2,-2.5,0.546387231237298
"292","Wed, Jan 13, 2021","New Orleans Pelicans",106,"Los Angeles Clippers",111,1,752,111.6,112.2,54.5,53.4,15.8,14,27.3,25.8,18.7,21.3,114.2,107.7,53.6,50.9,14.1,13.9,26.7,24.9,23.8,20,0,0.899999999999999,2.5,1.7,0.0999999999999996,0.600000000000001,0.900000000000002,-5.1,1.3,-2.60000000000001,4.5,0.60628444785129
"293","Wed, Jan 13, 2021","New Orleans Pelicans",106,"Los Angeles Clippers",111,1,753,111.6,112.2,54.5,53.4,15.8,14,27.3,25.8,18.7,21.3,114.2,107.7,53.6,50.9,14.1,13.9,26.7,24.9,23.8,20,1,0.899999999999999,2.5,1.7,0.0999999999999996,0.600000000000001,0.900000000000002,-5.1,1.3,-2.60000000000001,4.5,0.60628444785129
"294","Wed, Jan 13, 2021","Portland Trail Blazers",132,"Sacramento Kings",126,0,915,114,115,53.6,53.3,12.6,12.6,25.2,27.6,19.3,21,109.8,112.6,53.6,54.7,14.4,15,24.4,24.9,17.5,22.2,0,0,-1.40000000000001,-1.8,-2.4,0.800000000000001,2.7,1.8,-1.2,4.2,2.40000000000001,0.516307096160664
"295","Wed, Jan 13, 2021","Portland Trail Blazers",132,"Sacramento Kings",126,0,916,114,115,53.6,53.3,12.6,12.6,25.2,27.6,19.3,21,109.8,112.6,53.6,54.7,14.4,15,24.4,24.9,17.5,22.2,1,0,-1.40000000000001,-1.8,-2.4,0.800000000000001,2.7,1.8,-1.2,4.2,2.40000000000001,0.516307096160664
"296","Wed, Jan 13, 2021","Portland Trail Blazers",132,"Sacramento Kings",126,0,917,114,115,53.6,53.3,12.6,12.6,25.2,27.6,19.3,21,109.8,112.6,53.6,54.7,14.4,15,24.4,24.9,17.5,22.2,0,0,-1.40000000000001,-1.8,-2.4,0.800000000000001,2.7,1.8,-1.2,4.2,2.40000000000001,0.516307096160664
"297","Wed, Jan 13, 2021","Portland Trail Blazers",132,"Sacramento Kings",126,0,918,114,115,53.6,53.3,12.6,12.6,25.2,27.6,19.3,21,109.8,112.6,53.6,54.7,14.4,15,24.4,24.9,17.5,22.2,1,0,-1.40000000000001,-1.8,-2.4,0.800000000000001,2.7,1.8,-1.2,4.2,2.40000000000001,0.516307096160664
"298","Thu, Jan 14, 2021","Miami Heat",108,"Philadelphia 76ers",125,1,328,112.9,109.7,55.1,52.4,14.8,14,23.8,23.2,23.6,21.3,111.9,109.1,53.7,52.6,14.3,13.9,26.9,23.6,19.4,21.5,1,1.4,-0.200000000000003,0.5,0.0999999999999996,-3.1,-0.400000000000002,4.2,-0.199999999999999,1,0.600000000000009,0.539118005558067
"299","Thu, Jan 14, 2021","Miami Heat",108,"Philadelphia 76ers",125,1,329,112.9,109.7,55.1,52.4,14.8,14,23.8,23.2,23.6,21.3,111.9,109.1,53.7,52.6,14.3,13.9,26.9,23.6,19.4,21.5,1,1.4,-0.200000000000003,0.5,0.0999999999999996,-3.1,-0.400000000000002,4.2,-0.199999999999999,1,0.600000000000009,0.539118005558067
"300","Thu, Jan 14, 2021","Houston Rockets",109,"San Antonio Spurs",105,0,396,112.9,110.2,53.9,53,13.8,15.5,23.4,27.9,23.2,19.4,112.5,113.1,53.5,54.3,12.3,12.9,21.8,23.7,21.4,19.5,1,0.399999999999999,-1.3,1.5,2.6,1.6,4.2,1.8,-0.100000000000001,0.400000000000006,-2.89999999999999,0.514193177305827
"301","Thu, Jan 14, 2021","Houston Rockets",109,"San Antonio Spurs",105,0,397,112.9,110.2,53.9,53,13.8,15.5,23.4,27.9,23.2,19.4,112.5,113.1,53.5,54.3,12.3,12.9,21.8,23.7,21.4,19.5,1,0.399999999999999,-1.3,1.5,2.6,1.6,4.2,1.8,-0.100000000000001,0.400000000000006,-2.89999999999999,0.514193177305827
"302","Thu, Jan 14, 2021","Houston Rockets",109,"San Antonio Spurs",105,0,398,112.9,110.2,53.9,53,13.8,15.5,23.4,27.9,23.2,19.4,112.5,113.1,53.5,54.3,12.3,12.9,21.8,23.7,21.4,19.5,1,0.399999999999999,-1.3,1.5,2.6,1.6,4.2,1.8,-0.100000000000001,0.400000000000006,-2.89999999999999,0.514193177305827
"303","Thu, Jan 14, 2021","Houston Rockets",109,"San Antonio Spurs",105,0,399,112.9,110.2,53.9,53,13.8,15.5,23.4,27.9,23.2,19.4,112.5,113.1,53.5,54.3,12.3,12.9,21.8,23.7,21.4,19.5,0,0.399999999999999,-1.3,1.5,2.6,1.6,4.2,1.8,-0.100000000000001,0.400000000000006,-2.89999999999999,0.514193177305827
"304","Thu, Jan 14, 2021","Charlotte Hornets",108,"Toronto Raptors",111,1,1239,107,114,51,54.9,15.2,14.7,26.7,28.2,18.7,16.2,111,105.3,53.5,50.6,14.5,16.7,24,26.3,21.1,20.3,0,-2.5,4.3,0.699999999999999,-2,2.7,1.9,-2.4,-4.1,-4,8.7,0.584897142538649
"305","Thu, Jan 14, 2021","Charlotte Hornets",108,"Toronto Raptors",111,1,1240,107,114,51,54.9,15.2,14.7,26.7,28.2,18.7,16.2,111,105.3,53.5,50.6,14.5,16.7,24,26.3,21.1,20.3,0,-2.5,4.3,0.699999999999999,-2,2.7,1.9,-2.4,-4.1,-4,8.7,0.584897142538649
"306","Thu, Jan 14, 2021","Charlotte Hornets",108,"Toronto Raptors",111,1,1241,107,114,51,54.9,15.2,14.7,26.7,28.2,18.7,16.2,111,105.3,53.5,50.6,14.5,16.7,24,26.3,21.1,20.3,0,-2.5,4.3,0.699999999999999,-2,2.7,1.9,-2.4,-4.1,-4,8.7,0.584897142538649
"307","Thu, Jan 14, 2021","Golden State Warriors",104,"Denver Nuggets",114,1,1377,104.9,114.5,50,55.8,14.8,15.3,23.9,26.8,21,19.6,113.2,111.1,53.7,53.3,14,14.4,27.9,25.9,18.6,20,1,-3.7,2.5,0.800000000000001,0.9,-4,0.900000000000002,2.4,-0.399999999999999,-8.3,3.40000000000001,0.5099522214177
"308","Thu, Jan 14, 2021","Golden State Warriors",104,"Denver Nuggets",114,1,1378,104.9,114.5,50,55.8,14.8,15.3,23.9,26.8,21,19.6,113.2,111.1,53.7,53.3,14,14.4,27.9,25.9,18.6,20,0,-3.7,2.5,0.800000000000001,0.9,-4,0.900000000000002,2.4,-0.399999999999999,-8.3,3.40000000000001,0.5099522214177
"309","Thu, Jan 14, 2021","Indiana Pacers",111,"Portland Trail Blazers",87,0,537,110.7,108.4,53.9,51.5,13.3,14.8,23,26.8,17.1,19.4,114,115,53.6,53.3,12.6,12.6,25.2,27.6,19.3,21,1,0.299999999999997,-1.8,0.700000000000001,2.2,-2.2,-0.800000000000001,-2.2,-1.6,-3.3,-6.59999999999999,0.526432857938994
"310","Thu, Jan 14, 2021","Indiana Pacers",111,"Portland Trail Blazers",87,0,538,110.7,108.4,53.9,51.5,13.3,14.8,23,26.8,17.1,19.4,114,115,53.6,53.3,12.6,12.6,25.2,27.6,19.3,21,1,0.299999999999997,-1.8,0.700000000000001,2.2,-2.2,-0.800000000000001,-2.2,-1.6,-3.3,-6.59999999999999,0.526432857938994
"311","Fri, Jan 15, 2021","Orlando Magic",97,"Boston Celtics",124,1,662,109.7,109.9,51.1,54,12.9,14.8,25.1,23.5,20,17.6,113.6,106.7,53.2,51.1,13.6,15.4,27.1,25.6,21,21.6,0,-2.1,2.9,-0.699999999999999,-0.6,-2,-2.1,-1,-4,-3.89999999999999,3.2,0.553917430377952
"312","Fri, Jan 15, 2021","Orlando Magic",97,"Boston Celtics",124,1,663,109.7,109.9,51.1,54,12.9,14.8,25.1,23.5,20,17.6,113.6,106.7,53.2,51.1,13.6,15.4,27.1,25.6,21,21.6,0,-2.1,2.9,-0.699999999999999,-0.6,-2,-2.1,-1,-4,-3.89999999999999,3.2,0.553917430377952
"313","Fri, Jan 15, 2021","New York Knicks",103,"Cleveland Cavaliers",106,1,1229,106.5,112.8,50.3,54.1,14.7,13.8,28.6,24.4,18.2,22.6,107.5,115.4,52.5,56,16.9,12.9,28.5,24.8,16.9,16.2,1,-2.2,-1.9,-2.2,0.9,0.100000000000001,-0.400000000000002,1.3,6.4,-1,-2.60000000000001,0.446249342065244
"314","Fri, Jan 15, 2021","New York Knicks",103,"Cleveland Cavaliers",106,1,1230,106.5,112.8,50.3,54.1,14.7,13.8,28.6,24.4,18.2,22.6,107.5,115.4,52.5,56,16.9,12.9,28.5,24.8,16.9,16.2,1,-2.2,-1.9,-2.2,0.9,0.100000000000001,-0.400000000000002,1.3,6.4,-1,-2.60000000000001,0.446249342065244
"315","Fri, Jan 15, 2021","New York Knicks",103,"Cleveland Cavaliers",106,1,1231,106.5,112.8,50.3,54.1,14.7,13.8,28.6,24.4,18.2,22.6,107.5,115.4,52.5,56,16.9,12.9,28.5,24.8,16.9,16.2,1,-2.2,-1.9,-2.2,0.9,0.100000000000001,-0.400000000000002,1.3,6.4,-1,-2.60000000000001,0.446249342065244
"316","Fri, Jan 15, 2021","New York Knicks",103,"Cleveland Cavaliers",106,1,1232,106.5,112.8,50.3,54.1,14.7,13.8,28.6,24.4,18.2,22.6,107.5,115.4,52.5,56,16.9,12.9,28.5,24.8,16.9,16.2,0,-2.2,-1.9,-2.2,0.9,0.100000000000001,-0.400000000000002,1.3,6.4,-1,-2.60000000000001,0.446249342065244
"317","Fri, Jan 15, 2021","Dallas Mavericks",109,"Milwaukee Bucks",112,1,262,116.9,112,54.8,52.6,12.7,11.9,26.2,24.9,20.9,17.6,113.1,103.2,55.5,49.4,14.2,13.4,22.6,20.8,20.5,17.9,1,-0.700000000000003,3.2,-1.5,-1.5,3.6,4.1,0.399999999999999,-0.299999999999997,3.80000000000001,8.8,0.559876669902996
"318","Fri, Jan 15, 2021","Dallas Mavericks",109,"Milwaukee Bucks",112,1,263,116.9,112,54.8,52.6,12.7,11.9,26.2,24.9,20.9,17.6,113.1,103.2,55.5,49.4,14.2,13.4,22.6,20.8,20.5,17.9,0,-0.700000000000003,3.2,-1.5,-1.5,3.6,4.1,0.399999999999999,-0.299999999999997,3.80000000000001,8.8,0.559876669902996
"319","Fri, Jan 15, 2021","Chicago Bulls",125,"Oklahoma City Thunder",127,1,1036,106.6,110,52,55,15.5,18,25.5,26.8,17.6,24.1,111.1,109.2,53.4,52.3,13.6,14.3,22.7,25.6,23.3,17.6,0,-1.4,2.7,1.9,3.7,2.8,1.2,-5.7,6.5,-4.5,0.799999999999997,0.550859425876404
"320","Fri, Jan 15, 2021","Atlanta Hawks",92,"Utah Jazz",116,1,1288,107.5,115.1,51.8,54.6,15.5,14.3,25.5,27.7,20.2,23.7,112.4,109.9,55.3,52.2,15.1,12.4,24.4,23.8,21.2,18.5,0,-3.5,2.4,0.4,1.9,1.1,3.9,-1,5.2,-4.90000000000001,5.19999999999999,0.504065664853288
"321","Fri, Jan 15, 2021","New Orleans Pelicans",95,"Los Angeles Lakers",112,1,755,111.6,112.2,54.5,53.4,15.8,14,27.3,25.8,18.7,21.3,112.3,106.7,54.3,51.9,15,15.8,27,24.9,20.4,20.6,0,0.200000000000003,1.5,0.800000000000001,-1.8,0.300000000000001,0.900000000000002,-1.7,0.699999999999999,-0.700000000000003,5.5,0.576957780104243
"322","Fri, Jan 15, 2021","New Orleans Pelicans",95,"Los Angeles Lakers",112,1,756,111.6,112.2,54.5,53.4,15.8,14,27.3,25.8,18.7,21.3,112.3,106.7,54.3,51.9,15,15.8,27,24.9,20.4,20.6,0,0.200000000000003,1.5,0.800000000000001,-1.8,0.300000000000001,0.900000000000002,-1.7,0.699999999999999,-0.700000000000003,5.5,0.576957780104243
"323","Fri, Jan 15, 2021","Los Angeles Clippers",138,"Sacramento Kings",100,0,144,114.2,107.7,53.6,50.9,14.1,13.9,26.7,24.9,23.8,20,109.8,112.6,53.6,54.7,14.4,15,24.4,24.9,17.5,22.2,0,0,-3.8,-0.300000000000001,-1.1,2.3,0,6.3,-2.2,4.40000000000001,-4.89999999999999,0.469351672217864
"324","Fri, Jan 15, 2021","Los Angeles Clippers",138,"Sacramento Kings",100,0,145,114.2,107.7,53.6,50.9,14.1,13.9,26.7,24.9,23.8,20,109.8,112.6,53.6,54.7,14.4,15,24.4,24.9,17.5,22.2,0,0,-3.8,-0.300000000000001,-1.1,2.3,0,6.3,-2.2,4.40000000000001,-4.89999999999999,0.469351672217864
"325","Fri, Jan 15, 2021","Los Angeles Clippers",138,"Sacramento Kings",100,0,146,114.2,107.7,53.6,50.9,14.1,13.9,26.7,24.9,23.8,20,109.8,112.6,53.6,54.7,14.4,15,24.4,24.9,17.5,22.2,0,0,-3.8,-0.300000000000001,-1.1,2.3,0,6.3,-2.2,4.40000000000001,-4.89999999999999,0.469351672217864
"326","Sat, Jan 16, 2021","Houston Rockets",91,"San Antonio Spurs",103,1,396,112.9,110.2,53.9,53,13.8,15.5,23.4,27.9,23.2,19.4,112.5,113.1,53.5,54.3,12.3,12.9,21.8,23.7,21.4,19.5,1,0.399999999999999,-1.3,1.5,2.6,1.6,4.2,1.8,-0.100000000000001,0.400000000000006,-2.89999999999999,0.514193177305827
"327","Sat, Jan 16, 2021","Houston Rockets",91,"San Antonio Spurs",103,1,397,112.9,110.2,53.9,53,13.8,15.5,23.4,27.9,23.2,19.4,112.5,113.1,53.5,54.3,12.3,12.9,21.8,23.7,21.4,19.5,1,0.399999999999999,-1.3,1.5,2.6,1.6,4.2,1.8,-0.100000000000001,0.400000000000006,-2.89999999999999,0.514193177305827
"328","Sat, Jan 16, 2021","Houston Rockets",91,"San Antonio Spurs",103,1,398,112.9,110.2,53.9,53,13.8,15.5,23.4,27.9,23.2,19.4,112.5,113.1,53.5,54.3,12.3,12.9,21.8,23.7,21.4,19.5,1,0.399999999999999,-1.3,1.5,2.6,1.6,4.2,1.8,-0.100000000000001,0.400000000000006,-2.89999999999999,0.514193177305827
"329","Sat, Jan 16, 2021","Houston Rockets",91,"San Antonio Spurs",103,1,399,112.9,110.2,53.9,53,13.8,15.5,23.4,27.9,23.2,19.4,112.5,113.1,53.5,54.3,12.3,12.9,21.8,23.7,21.4,19.5,0,0.399999999999999,-1.3,1.5,2.6,1.6,4.2,1.8,-0.100000000000001,0.400000000000006,-2.89999999999999,0.514193177305827
"330","Sat, Jan 16, 2021","Orlando Magic",115,"Brooklyn Nets",122,1,685,109.7,109.9,51.1,54,12.9,14.8,25.1,23.5,20,17.6,109.4,110.1,52.4,51.3,14.9,12.4,26.9,25.2,19.9,19,0,-1.3,2.7,-2,2.4,-1.8,-1.7,0.100000000000001,-1.4,0.299999999999997,-0.199999999999989,0.527591451149455
"331","Sat, Jan 16, 2021","Orlando Magic",115,"Brooklyn Nets",122,1,686,109.7,109.9,51.1,54,12.9,14.8,25.1,23.5,20,17.6,109.4,110.1,52.4,51.3,14.9,12.4,26.9,25.2,19.9,19,1,-1.3,2.7,-2,2.4,-1.8,-1.7,0.100000000000001,-1.4,0.299999999999997,-0.199999999999989,0.527591451149455
"332","Sat, Jan 16, 2021","Charlotte Hornets",113,"Toronto Raptors",116,1,1239,107,114,51,54.9,15.2,14.7,26.7,28.2,18.7,16.2,111,105.3,53.5,50.6,14.5,16.7,24,26.3,21.1,20.3,0,-2.5,4.3,0.699999999999999,-2,2.7,1.9,-2.4,-4.1,-4,8.7,0.584897142538649
"333","Sat, Jan 16, 2021","Charlotte Hornets",113,"Toronto Raptors",116,1,1240,107,114,51,54.9,15.2,14.7,26.7,28.2,18.7,16.2,111,105.3,53.5,50.6,14.5,16.7,24,26.3,21.1,20.3,0,-2.5,4.3,0.699999999999999,-2,2.7,1.9,-2.4,-4.1,-4,8.7,0.584897142538649
"334","Sat, Jan 16, 2021","Charlotte Hornets",113,"Toronto Raptors",116,1,1241,107,114,51,54.9,15.2,14.7,26.7,28.2,18.7,16.2,111,105.3,53.5,50.6,14.5,16.7,24,26.3,21.1,20.3,0,-2.5,4.3,0.699999999999999,-2,2.7,1.9,-2.4,-4.1,-4,8.7,0.584897142538649
"335","Sat, Jan 16, 2021","Philadelphia 76ers",104,"Memphis Grizzlies",106,1,443,111.9,109.1,53.7,52.6,14.3,13.9,26.9,23.6,19.4,21.5,109.3,110.4,53.1,52.2,14.7,14.2,25.8,25.4,18.2,22.1,1,0.600000000000001,0.399999999999999,-0.399999999999999,-0.299999999999999,1.1,-1.8,1.2,-0.600000000000001,2.60000000000001,-1.30000000000001,0.541469914950345
"336","Sat, Jan 16, 2021","Philadelphia 76ers",104,"Memphis Grizzlies",106,1,444,111.9,109.1,53.7,52.6,14.3,13.9,26.9,23.6,19.4,21.5,109.3,110.4,53.1,52.2,14.7,14.2,25.8,25.4,18.2,22.1,1,0.600000000000001,0.399999999999999,-0.399999999999999,-0.299999999999999,1.1,-1.8,1.2,-0.600000000000001,2.60000000000001,-1.30000000000001,0.541469914950345
"337","Sat, Jan 16, 2021","Detroit Pistons",120,"Miami Heat",100,0,1070,109.4,113.2,53,54.3,15.5,14.2,26.4,27,19.6,18.8,112.9,109.7,55.1,52.4,14.8,14,23.8,23.2,23.6,21.3,NA,-2.1,1.9,0.699999999999999,0.199999999999999,2.6,3.8,-4,-2.5,-3.5,3.5,0.555942863586842
"338","Sat, Jan 16, 2021","Atlanta Hawks",106,"Portland Trail Blazers",112,1,1303,107.5,115.1,51.8,54.6,15.5,14.3,25.5,27.7,20.2,23.7,114,115,53.6,53.3,12.6,12.6,25.2,27.6,19.3,21,1,-1.8,1.3,2.9,1.7,0.300000000000001,0.0999999999999979,0.899999999999999,2.7,-6.5,0.0999999999999943,0.526146130555207
"339","Sun, Jan 17, 2021","New York Knicks",105,"Boston Celtics",75,0,1193,106.5,112.8,50.3,54.1,14.7,13.8,28.6,24.4,18.2,22.6,113.6,106.7,53.2,51.1,13.6,15.4,27.1,25.6,21,21.6,0,-2.90000000000001,3,1.1,-1.6,1.5,-1.2,-2.8,1,-7.09999999999999,6.09999999999999,0.556105188590944
"340","Sun, Jan 17, 2021","New York Knicks",105,"Boston Celtics",75,0,1194,106.5,112.8,50.3,54.1,14.7,13.8,28.6,24.4,18.2,22.6,113.6,106.7,53.2,51.1,13.6,15.4,27.1,25.6,21,21.6,0,-2.90000000000001,3,1.1,-1.6,1.5,-1.2,-2.8,1,-7.09999999999999,6.09999999999999,0.556105188590944
"341","Sun, Jan 17, 2021","Chicago Bulls",117,"Dallas Mavericks",101,0,1026,106.6,110,52,55,15.5,18,25.5,26.8,17.6,24.1,116.9,112,54.8,52.6,12.7,11.9,26.2,24.9,20.9,17.6,1,-2.8,2.4,2.8,6.1,-0.699999999999999,1.9,-3.3,6.5,-10.3,-2,0.51419943968118
"342","Sun, Jan 17, 2021","Utah Jazz",109,"Denver Nuggets",105,0,475,112.4,109.9,55.3,52.2,15.1,12.4,24.4,23.8,21.2,18.5,113.2,111.1,53.7,53.3,14,14.4,27.9,25.9,18.6,20,0,1.59999999999999,-1.09999999999999,1.1,-2,-3.5,-2.1,2.6,-1.5,-0.799999999999997,-1.19999999999999,0.555817471625567
