Home,Away,PTS_home,PTS_away,HOME_TEAM_WINS,pts_poss_off1920.x,pts_poss_def1920.x,efg_percent_off1920.x,efg_percent_def1920.x,tov_percent_off1920.x,tov_percent_def1920.x,orb_percent_off1920.x,orb_percent_def1920.x,ft_rate_off1920.x,ft_rate_def1920.x,pts_poss_off1920.y,pts_poss_def1920.y,efg_percent_off1920.y,efg_percent_def1920.y,tov_percent_off1920.y,tov_percent_def1920.y,orb_percent_off1920.y,orb_percent_def1920.y,ft_rate_off1920.y,ft_rate_def1920.y,efg_diff_off,efg_diff_def,tov_diff_off,tov_diff_def,orb_diff_off,orb_diff_def,ft_diff_off,ft_diff_def,pts_poss_off,pts_poss_def,estimate,pred,accuracy
Toronto Raptors,Orlando Magic,104,95,1,193.41000000000003,196.65,96.48,98.91,27.270000000000003,33.48,42.3,52.47,29.07,28.89,201.87,195.75,93.69,97.56,23.580000000000002,27.36,45.81,41.49000000000001,44.55,29.610000000000003,-1.0799999999999983,5.219999999999999,-0.0899999999999963,9.899999999999995,0.8099999999999881,6.659999999999997,-0.5400000000000027,-15.659999999999997,-2.339999999999975,-5.219999999999999,0.5650149591450019,1,1
Houston Rockets,Oklahoma City Thunder,116,112,1,204.3,211.32,100.08,101.07,26.55,26.19,40.5,55.44,41.94,31.14,195.75,194.04000000000002,95.94,94.05000000000001,27.27,26.1,42.93,44.730000000000004,38.07000000000001,31.5,6.029999999999987,5.1299999999999955,0.4499999999999993,-1.0799999999999983,-4.230000000000004,12.509999999999998,10.439999999999998,-6.930000000000007,10.259999999999991,15.569999999999993,0.6577236333872233,1,1
Milwaukee Bucks,Cleveland Cavaliers,129,112,1,205.74,197.10000000000002,99.36,93.06,25.47,22.05,46.620000000000005,40.95,37.17,30.24,200.7,194.76000000000002,100.35,98.1,30.33,28.439999999999998,48.6,42.39,30.419999999999998,30.6,1.2600000000000051,-7.289999999999992,-2.969999999999999,-8.279999999999998,4.230000000000004,-7.649999999999999,6.57,-0.17999999999999972,10.97999999999999,-3.599999999999966,0.45646764274710583,0,0
New Orleans Pelicans,Golden State Warriors,123,134,0,193.86,192.87,94.77000000000001,96.12,29.97,28.53,48.6,40.77,37.53,32.040000000000006,181.89000000000001,206.73000000000002,84.33000000000001,104.94,24.75,30.96,40.95,47.43,36.99000000000001,42.480000000000004,-10.169999999999987,11.789999999999992,-0.990000000000002,3.780000000000001,1.1700000000000017,-0.17999999999999972,-4.950000000000003,-4.950000000000003,-12.870000000000005,10.97999999999999,0.5416225643442845,1,0
San Antonio Spurs,Portland Trail Blazers,113,110,1,201.06,197.64,96.03,94.68,23.22,20.61,40.77,39.959999999999994,33.21,31.23,204.3,207.99,96.03,98.55000000000001,19.98,23.4,44.730000000000004,44.370000000000005,31.230000000000004,36,-2.5200000000000102,-1.3499999999999943,-0.17999999999999972,0.629999999999999,-3.6000000000000014,-4.77000000000001,-2.789999999999999,-3.552713678800501e-15,-6.930000000000007,-6.660000000000025,0.49545973576611596,0,0
Phoenix Suns,Utah Jazz,95,96,0,197.37,193.23000000000002,95.67,93.6,24.660000000000004,26.55,41.4,41.85,33.66,43.2,202.68,196.47000000000003,97.38,92.97,27.54,21.15,50.13,42.3,35.82,30.510000000000005,2.700000000000003,-3.780000000000001,3.510000000000005,-0.9899999999999984,-0.8999999999999986,-8.280000000000001,3.1499999999999915,7.380000000000003,0.8999999999999773,-9.449999999999989,0.522566789672444,1,0
Sacramento Kings,Denver Nuggets,94,101,0,195.12,199.98000000000002,93.42000000000002,96.12,26.37,23.58,46.71,42.120000000000005,38.519999999999996,32.85,206.64000000000001,204.12,99.09,98.64,25.38,28.71,49.5,48.69,36.36,39.150000000000006,-5.219999999999985,-2.969999999999999,-2.34,-1.8000000000000007,-1.9799999999999969,-7.3799999999999955,-0.6300000000000097,-3.509999999999998,-9,-6.659999999999997,0.434644809228693,0,1
Los Angeles Clippers,Charlotte Hornets,111,96,1,201.15,204.39000000000001,96.57000000000001,96.66,28.080000000000002,24.75,46.53,46.08,41.85,44.1,191.51999999999998,199.89,92.88,99.36,26.189999999999998,29.880000000000003,44.370000000000005,47.879999999999995,29.159999999999997,32.58,-2.789999999999992,3.780000000000001,-1.8000000000000007,-1.4399999999999977,-1.3499999999999943,1.7099999999999937,9.270000000000003,14.940000000000005,1.2600000000000193,12.870000000000033,0.46850550125718887,0,0
Oklahoma City Thunder,Golden State Warriors,120,92,1,195.75,194.04000000000002,95.94,94.05000000000001,27.27,26.1,42.93,44.730000000000004,38.07000000000001,31.5,181.89000000000001,206.73000000000002,84.33000000000001,104.94,24.75,30.96,40.95,47.43,36.99000000000001,42.480000000000004,-9,9.719999999999999,-3.6900000000000013,1.3500000000000014,-4.5,3.780000000000001,-4.409999999999997,-5.490000000000009,-10.980000000000018,12.150000000000006,0.5357290059971627,1,1
Memphis Grizzlies,Brooklyn Nets,134,133,1,195.75,200.79000000000002,93.24000000000001,93.42000000000002,24.48,24.84,45,45.54,34.65,43.2,196.92000000000002,187.47000000000003,96.39,87.30000000000001,28.98,25.740000000000002,46.800000000000004,50.67,39.6,31.14,5.939999999999998,-2.9699999999999847,-1.2600000000000016,-4.140000000000001,-5.670000000000002,-1.2600000000000051,3.509999999999998,3.6000000000000014,8.279999999999973,3.8700000000000045,0.5765952886879345,1,1
Dallas Mavericks,Portland Trail Blazers,119,121,0,211.68,199.53,99.53999999999999,96.84,19.8,25.560000000000002,38.25,44.010000000000005,41.76,35.730000000000004,204.3,207.99,96.03,98.55000000000001,19.98,23.4,44.730000000000004,44.370000000000005,31.230000000000004,36,0.9899999999999807,0.8100000000000023,-3.599999999999998,5.580000000000002,-6.1200000000000045,-0.7199999999999989,5.759999999999998,4.5,3.6899999999999977,-4.77000000000001,0.4757167630849616,0,1
Minnesota Timberwolves,Miami Heat,116,109,1,192.15,202.05,89.1,97.74000000000001,24.660000000000004,28.08,49.050000000000004,51.75,33.660000000000004,34.56,199.35000000000002,192.96,101.25,92.69999999999999,31.14,28.71,38.25,45.36,41.31,44.1,-3.5999999999999943,-3.509999999999991,-4.049999999999997,-3.0600000000000023,3.690000000000005,13.5,-10.439999999999998,-6.75,-0.8100000000000023,2.6999999999999886,0.5028253140483631,1,1
Los Angeles Lakers,Charlotte Hornets,120,101,1,208.62,193.41000000000003,103.05000000000001,93.87,28.44,25.92,47.52,43.47,36.09,32.85,191.51999999999998,199.89,92.88,99.36,26.189999999999998,29.880000000000003,44.370000000000005,47.879999999999995,29.159999999999997,32.58,3.690000000000012,0.9900000000000091,-1.4400000000000013,-0.269999999999996,-0.3599999999999923,-0.9000000000000057,3.510000000000005,3.690000000000005,8.730000000000018,1.8900000000000432,0.565422132575868,1,1
Milwaukee Bucks,Miami Heat,126,131,0,205.74,197.10000000000002,99.36,93.06,25.47,22.05,46.620000000000005,40.95,37.17,30.24,199.35000000000002,192.96,101.25,92.69999999999999,31.14,28.71,38.25,45.36,41.31,44.1,6.660000000000011,-8.189999999999998,-3.240000000000002,-9.09,1.2600000000000051,2.700000000000003,-6.93,-11.070000000000004,12.780000000000001,-2.25,0.6115399199992975,1,0
Detroit Pistons,Philadelphia 76ers,111,117,0,192.42000000000002,203.94,93.15,98.82,26.910000000000004,25.11,46.62,42.75,31.77,41.040000000000006,196.11,195.20999999999998,95.22,95.4,28.17,27.450000000000003,51.300000000000004,45.09,36.63,34.650000000000006,-2.25,3.5999999999999943,-0.5399999999999991,-3.0600000000000023,1.529999999999994,-8.550000000000004,-2.880000000000006,4.410000000000004,-2.7899999999999636,7.829999999999984,0.5587601290840538,1,0
Atlanta Hawks,Orlando Magic,103,99,1,208.07999999999998,201.42000000000002,99.81,92.34,28.35,22.770000000000003,45.629999999999995,47.16,49.68,43.2,201.87,195.75,93.69,97.56,23.580000000000002,27.36,45.81,41.49000000000001,44.55,29.610000000000003,2.25,-1.3499999999999943,0.990000000000002,-0.8099999999999987,4.139999999999986,1.3499999999999943,20.069999999999997,-1.3499999999999943,12.329999999999984,-0.44999999999998863,0.4692608264810409,0,0
New York Knicks,Boston Celtics,95,118,0,194.85000000000002,202.41,94.13999999999999,94.41,27.900000000000002,23.040000000000003,47.61,49.230000000000004,35.370000000000005,39.06,200.88,202.05,94.32000000000001,99.09,23.94,28.080000000000002,50.67,45.900000000000006,31.770000000000003,37.44,-4.950000000000017,0.0899999999999892,-0.17999999999999972,-0.8999999999999986,1.7099999999999937,-1.4399999999999977,-2.069999999999993,7.289999999999999,-7.199999999999989,1.5300000000000011,0.4663542074327701,0,1
Cleveland Cavaliers,Indiana Pacers,110,99,1,200.7,194.76000000000002,100.35,98.1,30.33,28.439999999999998,48.6,42.39,30.419999999999998,30.6,200.79000000000002,189.09,99.81,93.24000000000001,24.93,29.34,40.769999999999996,41.760000000000005,30.060000000000002,35.64,7.109999999999985,-1.710000000000008,0.9899999999999984,3.509999999999998,6.839999999999996,1.6200000000000045,-5.220000000000002,0.5399999999999991,11.609999999999985,-6.030000000000001,0.6134552941530863,1,1
Chicago Bulls,Toronto Raptors,84,108,0,188.64,205.01999999999998,93.87,101.34,31.14,29.88,44.64,44.46000000000001,37.71,43.2,193.41000000000003,196.65,96.48,98.91,27.270000000000003,33.48,42.3,52.47,29.07,28.89,-5.039999999999992,4.859999999999999,-2.3399999999999963,2.609999999999996,-7.829999999999998,2.160000000000011,8.82,14.130000000000003,-8.01000000000002,11.609999999999957,0.4360098373363023,0,1
Houston Rockets,New Orleans Pelicans,126,123,1,204.3,211.32,100.08,101.07,26.55,26.19,40.5,55.44,41.94,31.14,193.86,192.87,94.77000000000001,96.12,29.97,28.53,48.6,40.77,37.53,32.040000000000006,3.9599999999999937,6.299999999999983,-1.9800000000000004,-3.7799999999999976,-0.2700000000000031,6.839999999999996,9.899999999999991,-6.390000000000001,11.430000000000007,17.45999999999998,0.6391632687741376,1,1
San Antonio Spurs,Washington Wizards,124,122,1,201.06,197.64,96.03,94.68,23.22,20.61,40.77,39.959999999999994,33.21,31.23,195.48,207.09,95.67,97.74000000000001,25.65,25.83,41.94,48.51,33.03,48.870000000000005,-1.710000000000008,-0.9899999999999949,-2.6099999999999994,-5.039999999999999,-7.739999999999995,-1.980000000000004,-15.660000000000004,-1.8000000000000007,-6.030000000000001,2.1599999999999966,0.5928755230966062,1,1
Utah Jazz,Sacramento Kings,113,81,1,202.68,196.47000000000003,97.38,92.97,27.54,21.15,50.13,42.3,35.82,30.510000000000005,195.12,199.98000000000002,93.42000000000002,96.12,26.37,23.58,46.71,42.120000000000005,38.519999999999996,32.85,1.259999999999991,-0.45000000000001705,3.960000000000001,-5.220000000000002,8.009999999999998,-4.410000000000004,2.969999999999999,-8.009999999999991,2.6999999999999886,1.3500000000000227,0.5928199716405999,1,1
Phoenix Suns,Los Angeles Clippers,130,122,1,197.37,193.23000000000002,95.67,93.6,24.660000000000004,26.55,41.4,41.85,33.66,43.2,201.15,204.39000000000001,96.57000000000001,96.66,28.080000000000002,24.75,46.53,46.08,41.85,44.1,-0.9899999999999949,-2.970000000000013,-0.0899999999999963,-1.5300000000000011,-4.68,-4.68,-10.440000000000005,1.3500000000000014,-7.02000000000001,-7.9199999999999875,0.5424867603048894,1,1
Boston Celtics,Toronto Raptors,112,106,1,200.88,202.05,94.32000000000001,99.09,23.94,28.080000000000002,50.67,45.900000000000006,31.770000000000003,37.44,193.41000000000003,196.65,96.48,98.91,27.270000000000003,33.48,42.3,52.47,29.07,28.89,-4.589999999999989,2.6099999999999994,-9.539999999999996,0.8099999999999987,-1.7999999999999972,3.6000000000000085,2.8800000000000026,8.369999999999997,4.22999999999999,8.639999999999986,0.4143514110212703,0,0
Charlotte Hornets,Minnesota Timberwolves,99,121,0,191.51999999999998,199.89,92.88,99.36,26.189999999999998,29.880000000000003,44.370000000000005,47.879999999999995,29.159999999999997,32.58,192.15,202.05,89.1,97.74000000000001,24.660000000000004,28.08,49.050000000000004,51.75,33.660000000000004,34.56,-4.860000000000014,10.260000000000005,-1.8900000000000006,5.219999999999999,-7.3799999999999955,-1.1700000000000088,-5.400000000000006,-1.0800000000000054,-10.53000000000003,7.739999999999981,0.5827843752047919,1,0
Brooklyn Nets,New York Knicks,113,109,1,196.92000000000002,187.47000000000003,96.39,87.30000000000001,28.98,25.740000000000002,46.800000000000004,50.67,39.6,31.14,194.85000000000002,202.41,94.13999999999999,94.41,27.900000000000002,23.040000000000003,47.61,49.230000000000004,35.370000000000005,39.06,1.980000000000004,-6.839999999999975,5.939999999999998,-2.16,-2.4299999999999997,3.0600000000000023,0.5399999999999991,-4.230000000000004,-5.489999999999981,-7.3799999999999955,0.5421952868187566,1,1
Memphis Grizzlies,Chicago Bulls,102,110,0,195.75,200.79000000000002,93.24000000000001,93.42000000000002,24.48,24.84,45,45.54,34.65,43.2,188.64,205.01999999999998,93.87,101.34,31.14,29.88,44.64,44.46000000000001,37.71,43.2,-8.099999999999994,-0.44999999999998863,-5.399999999999999,-6.300000000000001,0.539999999999992,0.8999999999999986,-8.550000000000004,5.490000000000002,-9.269999999999982,12.150000000000034,0.4499292473871046,0,1
New Orleans Pelicans,Dallas Mavericks,116,123,0,193.86,192.87,94.77000000000001,96.12,29.97,28.53,48.6,40.77,37.53,32.040000000000006,211.68,199.53,99.53999999999999,96.84,19.8,25.560000000000002,38.25,44.010000000000005,41.76,35.730000000000004,-2.069999999999993,-3.4199999999999875,4.409999999999997,8.73,4.589999999999996,2.520000000000003,1.7999999999999972,-9.719999999999992,-5.6699999999999875,-18.810000000000002,0.45727270296683853,0,1
Oklahoma City Thunder,Washington Wizards,85,97,0,195.75,194.04000000000002,95.94,94.05000000000001,27.27,26.1,42.93,44.730000000000004,38.07000000000001,31.5,195.48,207.09,95.67,97.74000000000001,25.65,25.83,41.94,48.51,33.03,48.870000000000005,-1.8000000000000114,-1.6199999999999903,1.4400000000000013,0.45000000000000284,-5.579999999999998,2.7900000000000063,-10.799999999999997,-1.5300000000000011,-11.340000000000003,-1.4399999999999693,0.5585561354321058,1,0
Denver Nuggets,Phoenix Suns,108,107,1,206.64000000000001,204.12,99.09,98.64,25.38,28.71,49.5,48.69,36.36,39.150000000000006,197.37,193.23000000000002,95.67,93.6,24.660000000000004,26.55,41.4,41.85,33.66,43.2,5.490000000000009,2.969999999999999,-1.1700000000000017,4.049999999999997,7.649999999999999,7.289999999999999,-6.840000000000003,5.490000000000009,13.409999999999997,6.75,0.6282993687998452,1,1
Sacramento Kings,Portland Trail Blazers,112,122,0,195.12,199.98000000000002,93.42000000000002,96.12,26.37,23.58,46.71,42.120000000000005,38.519999999999996,32.85,204.3,207.99,96.03,98.55000000000001,19.98,23.4,44.730000000000004,44.370000000000005,31.230000000000004,36,-5.1299999999999955,0.09000000000000341,2.9700000000000024,3.599999999999998,2.3399999999999963,-2.6099999999999994,2.519999999999996,1.6199999999999974,-12.870000000000005,-4.319999999999993,0.4489501902784143,0,1
Los Angeles Lakers,Utah Jazz,95,86,1,208.62,193.41000000000003,103.05000000000001,93.87,28.44,25.92,47.52,43.47,36.09,32.85,202.68,196.47000000000003,97.38,92.97,27.54,21.15,50.13,42.3,35.82,30.510000000000005,10.080000000000013,-3.509999999999991,7.290000000000003,-1.6199999999999974,5.220000000000006,-6.660000000000004,5.579999999999998,-2.969999999999999,12.149999999999977,-9.269999999999982,0.6523167158062153,1,1
Detroit Pistons,Atlanta Hawks,100,117,0,192.42000000000002,203.94,93.15,98.82,26.910000000000004,25.11,46.62,42.75,31.77,41.040000000000006,208.07999999999998,201.42000000000002,99.81,92.34,28.35,22.770000000000003,45.629999999999995,47.16,49.68,43.2,0.8100000000000023,-0.9900000000000091,4.140000000000001,-3.240000000000002,-0.5399999999999991,-2.8799999999999955,-11.430000000000003,-8.639999999999993,-9,-4.139999999999986,0.6437674493055544,1,0
Houston Rockets,Milwaukee Bucks,111,117,0,204.3,211.32,100.08,101.07,26.55,26.19,40.5,55.44,41.94,31.14,205.74,197.10000000000002,99.36,93.06,25.47,22.05,46.620000000000005,40.95,37.17,30.24,7.019999999999996,1.7099999999999937,4.5,0.7200000000000024,-0.45000000000000284,8.819999999999993,11.7,-6.030000000000001,7.199999999999989,5.579999999999984,0.6356504895074592,1,0
Golden State Warriors,Los Angeles Clippers,122,141,0,181.89000000000001,206.73000000000002,84.33000000000001,104.94,24.75,30.96,40.95,47.43,36.99000000000001,42.480000000000004,201.15,204.39000000000001,96.57000000000001,96.66,28.080000000000002,24.75,46.53,46.08,41.85,44.1,-12.329999999999984,8.36999999999999,0,2.879999999999999,-5.1299999999999955,0.8999999999999986,-7.109999999999992,0.6300000000000026,-22.5,5.5800000000000125,0.4890249687816345,0,1
Charlotte Hornets,Chicago Bulls,126,125,1,191.51999999999998,199.89,92.88,99.36,26.189999999999998,29.880000000000003,44.370000000000005,47.879999999999995,29.159999999999997,32.58,188.64,205.01999999999998,93.87,101.34,31.14,29.88,44.64,44.46000000000001,37.71,43.2,-8.460000000000008,5.489999999999995,-3.6900000000000013,-1.259999999999998,-0.09000000000000341,3.239999999999995,-14.040000000000006,-5.130000000000003,-13.5,11.25,0.5462200930596036,1,1
Indiana Pacers,Detroit Pistons,110,119,0,200.79000000000002,189.09,99.81,93.24000000000001,24.93,29.34,40.769999999999996,41.760000000000005,30.060000000000002,35.64,192.42000000000002,203.94,93.15,98.82,26.910000000000004,25.11,46.62,42.75,31.77,41.040000000000006,0.9900000000000091,0.09000000000000341,-0.17999999999999972,2.429999999999996,-1.980000000000004,-4.859999999999992,-10.980000000000004,3.870000000000001,-3.1499999999999773,-3.3300000000000125,0.5766814911765642,1,0
Orlando Magic,Cleveland Cavaliers,94,85,1,201.87,195.75,93.69,97.56,23.580000000000002,27.36,45.81,41.49000000000001,44.55,29.610000000000003,200.7,194.76000000000002,100.35,98.1,30.33,28.439999999999998,48.6,42.39,30.419999999999998,30.6,-4.409999999999997,-2.789999999999992,-4.859999999999996,-2.969999999999999,3.4200000000000017,-7.109999999999992,13.949999999999996,-0.8099999999999952,7.109999999999985,-4.949999999999989,0.36414027002829596,0,0
Brooklyn Nets,Minnesota Timberwolves,126,127,0,196.92000000000002,187.47000000000003,96.39,87.30000000000001,28.98,25.740000000000002,46.800000000000004,50.67,39.6,31.14,192.15,202.05,89.1,97.74000000000001,24.660000000000004,28.08,49.050000000000004,51.75,33.660000000000004,34.56,-1.3500000000000085,-1.799999999999983,0.9000000000000021,1.0799999999999983,-4.949999999999996,1.6199999999999974,5.039999999999999,-2.520000000000003,-5.1299999999999955,-4.679999999999978,0.4846085769103038,0,1
Miami Heat,Memphis Grizzlies,120,101,1,199.35000000000002,192.96,101.25,92.69999999999999,31.14,28.71,38.25,45.36,41.31,44.1,195.75,200.79000000000002,93.24000000000001,93.42000000000002,24.48,24.84,45,45.54,34.65,43.2,7.829999999999984,-0.5400000000000205,6.300000000000001,4.23,-7.289999999999999,0.35999999999999943,-1.8900000000000006,9.450000000000003,-1.4399999999999977,-2.789999999999992,0.6439147740948925,1,1
Philadelphia 76ers,Boston Celtics,107,93,1,196.11,195.20999999999998,95.22,95.4,28.17,27.450000000000003,51.300000000000004,45.09,36.63,34.650000000000006,200.88,202.05,94.32000000000001,99.09,23.94,28.080000000000002,50.67,45.900000000000006,31.770000000000003,37.44,-3.8700000000000045,1.0799999999999983,0.08999999999999986,3.5100000000000016,5.399999999999999,-5.579999999999998,-0.8099999999999952,2.8800000000000026,-5.939999999999998,-5.670000000000016,0.4675622261981704,0,0
Dallas Mavericks,Washington Wizards,108,100,1,211.68,199.53,99.53999999999999,96.84,19.8,25.560000000000002,38.25,44.010000000000005,41.76,35.730000000000004,195.48,207.09,95.67,97.74000000000001,25.65,25.83,41.94,48.51,33.03,48.870000000000005,1.799999999999983,1.1700000000000017,-6.029999999999998,-0.0899999999999963,-10.259999999999998,2.0700000000000074,-7.1100000000000065,2.700000000000003,4.590000000000003,4.050000000000011,0.5736643735690146,1,1
San Antonio Spurs,New York Knicks,120,111,1,201.06,197.64,96.03,94.68,23.22,20.61,40.77,39.959999999999994,33.21,31.23,194.85000000000002,202.41,94.13999999999999,94.41,27.900000000000002,23.040000000000003,47.61,49.230000000000004,35.370000000000005,39.06,1.6200000000000045,0.5400000000000205,0.17999999999999616,-7.290000000000003,-8.46,-7.650000000000006,-5.850000000000001,-4.140000000000004,-1.3499999999999943,2.7899999999999636,0.6404039821281071,1,1
Utah Jazz,Oklahoma City Thunder,100,95,1,202.68,196.47000000000003,97.38,92.97,27.54,21.15,50.13,42.3,35.82,30.510000000000005,195.75,194.04000000000002,95.94,94.05000000000001,27.27,26.1,42.93,44.730000000000004,38.07000000000001,31.5,3.329999999999984,-2.969999999999999,1.4399999999999977,-6.120000000000001,5.399999999999999,-0.6300000000000026,4.32,-7.560000000000002,8.639999999999986,0.7200000000000273,0.5781395242552458,1,1
Phoenix Suns,Sacramento Kings,124,95,1,197.37,193.23000000000002,95.67,93.6,24.660000000000004,26.55,41.4,41.85,33.66,43.2,195.12,199.98000000000002,93.42000000000002,96.12,26.37,23.58,46.71,42.120000000000005,38.519999999999996,32.85,-0.45000000000000284,0.1799999999999784,1.0800000000000054,0.17999999999999972,-0.720000000000006,-4.859999999999999,0.8099999999999952,4.680000000000007,-2.6100000000000136,-1.8899999999999864,0.5226516929086741,1,1
Portland Trail Blazers,Denver Nuggets,100,108,0,204.3,207.99,96.03,98.55000000000001,19.98,23.4,44.730000000000004,44.370000000000005,31.230000000000004,36,206.64000000000001,204.12,99.09,98.64,25.38,28.71,49.5,48.69,36.36,39.150000000000006,-2.6099999999999994,-0.539999999999992,-8.73,-1.9800000000000004,-3.9599999999999937,-5.1299999999999955,-7.920000000000002,-0.35999999999999943,0.18000000000000682,1.3499999999999943,0.4881695048708949,0,1
Toronto Raptors,New Orleans Pelicans,130,122,1,193.41000000000003,196.65,96.48,98.91,27.270000000000003,33.48,42.3,52.47,29.07,28.89,193.86,192.87,94.77000000000001,96.12,29.97,28.53,48.6,40.77,37.53,32.040000000000006,0.35999999999999943,4.139999999999986,-1.259999999999998,3.509999999999998,1.529999999999994,3.8699999999999974,-2.970000000000006,-8.64,0.5400000000000205,2.789999999999992,0.5928871198459646,1,1
Los Angeles Clippers,Los Angeles Lakers,112,102,1,201.15,204.39000000000001,96.57000000000001,96.66,28.080000000000002,24.75,46.53,46.08,41.85,44.1,208.62,193.41000000000003,103.05000000000001,93.87,28.44,25.92,47.52,43.47,36.09,32.85,2.700000000000003,-6.390000000000015,2.16,-3.6900000000000013,3.0600000000000023,-1.4400000000000048,9,8.009999999999998,7.739999999999981,-4.22999999999999,0.4702124651970232,0,0
Philadelphia 76ers,Washington Wizards,93,112,0,196.11,195.20999999999998,95.22,95.4,28.17,27.450000000000003,51.300000000000004,45.09,36.63,34.650000000000006,195.48,207.09,95.67,97.74000000000001,25.65,25.83,41.94,48.51,33.03,48.870000000000005,-2.5200000000000102,-0.269999999999996,2.3400000000000034,1.8000000000000043,2.7900000000000063,3.1500000000000057,-12.240000000000002,1.6200000000000045,-10.97999999999999,-0.27000000000001023,0.5550929087248705,1,0
Brooklyn Nets,Toronto Raptors,107,123,0,196.92000000000002,187.47000000000003,96.39,87.30000000000001,28.98,25.740000000000002,46.800000000000004,50.67,39.6,31.14,193.41000000000003,196.65,96.48,98.91,27.270000000000003,33.48,42.3,52.47,29.07,28.89,-2.519999999999996,-9.179999999999993,-4.4999999999999964,-1.5300000000000011,-5.669999999999995,8.370000000000005,10.71,2.0700000000000003,0.27000000000001023,-5.939999999999998,0.33794342730111454,0,1
Miami Heat,Houston Rockets,133,144,0,199.35000000000002,192.96,101.25,92.69999999999999,31.14,28.71,38.25,45.36,41.31,44.1,204.3,211.32,100.08,101.07,26.55,26.19,40.5,55.44,41.94,31.14,0.18000000000000682,-7.38000000000001,4.949999999999999,2.16,-17.189999999999998,4.859999999999999,10.170000000000002,2.1600000000000037,-11.96999999999997,-11.340000000000003,0.44071045158107813,0,1
New York Knicks,New Orleans Pelicans,116,117,0,194.85000000000002,202.41,94.13999999999999,94.41,27.900000000000002,23.040000000000003,47.61,49.230000000000004,35.370000000000005,39.06,193.86,192.87,94.77000000000001,96.12,29.97,28.53,48.6,40.77,37.53,32.040000000000006,-1.9800000000000182,-0.36000000000001364,-0.629999999999999,-6.929999999999996,6.839999999999996,0.6300000000000026,3.3299999999999983,1.5300000000000011,1.9800000000000182,8.549999999999983,0.5143508206919105,1,0
San Antonio Spurs,Memphis Grizzlies,104,91,1,201.06,197.64,96.03,94.68,23.22,20.61,40.77,39.959999999999994,33.21,31.23,195.75,200.79000000000002,93.24000000000001,93.42000000000002,24.48,24.84,45,45.54,34.65,43.2,2.609999999999985,1.4399999999999977,-1.620000000000001,-3.870000000000001,-4.769999999999996,-5.040000000000006,-9.990000000000002,-3.419999999999998,0.2699999999999818,1.8899999999999864,0.6485954855006422,1,1
Golden State Warriors,Los Angeles Lakers,124,103,1,181.89000000000001,206.73000000000002,84.33000000000001,104.94,24.75,30.96,40.95,47.43,36.99000000000001,42.480000000000004,208.62,193.41000000000003,103.05000000000001,93.87,28.44,25.92,47.52,43.47,36.09,32.85,-9.539999999999992,1.8899999999999864,-1.1700000000000017,2.5199999999999996,-2.519999999999996,-0.09000000000000341,4.140000000000008,6.390000000000001,-11.52000000000001,-1.8899999999999864,0.3815147809544008,0,0
Orlando Magic,Miami Heat,98,107,0,201.87,195.75,93.69,97.56,23.580000000000002,27.36,45.81,41.49000000000001,44.55,29.610000000000003,199.35000000000002,192.96,101.25,92.69999999999999,31.14,28.71,38.25,45.36,41.31,44.1,0.9900000000000091,-3.6899999999999977,-5.129999999999999,-3.780000000000001,0.45000000000000284,3.240000000000009,0.44999999999999574,-11.7,8.909999999999997,-3.6000000000000227,0.5177231742034203,1,0
Chicago Bulls,Atlanta Hawks,111,93,1,188.64,205.01999999999998,93.87,101.34,31.14,29.88,44.64,44.46000000000001,37.71,43.2,208.07999999999998,201.42000000000002,99.81,92.34,28.35,22.770000000000003,45.629999999999995,47.16,49.68,43.2,1.5300000000000011,1.5300000000000011,8.369999999999997,1.5299999999999976,-2.519999999999996,-1.1699999999999875,-5.490000000000002,-6.479999999999997,-12.78000000000003,-3.0600000000000023,0.6539734492278984,1,1
Milwaukee Bucks,Minnesota Timberwolves,118,96,1,205.74,197.10000000000002,99.36,93.06,25.47,22.05,46.620000000000005,40.95,37.17,30.24,192.15,202.05,89.1,97.74000000000001,24.660000000000004,28.08,49.050000000000004,51.75,33.660000000000004,34.56,1.6199999999999903,3.960000000000008,-2.6099999999999994,-2.610000000000003,-5.1299999999999955,-8.100000000000001,2.6099999999999994,-3.4200000000000053,3.6899999999999977,4.950000000000017,0.596353266342808,1,1
Denver Nuggets,Portland Trail Blazers,110,104,1,206.64000000000001,204.12,99.09,98.64,25.38,28.71,49.5,48.69,36.36,39.150000000000006,204.3,207.99,96.03,98.55000000000001,19.98,23.4,44.730000000000004,44.370000000000005,31.230000000000004,36,0.539999999999992,2.6099999999999994,1.9800000000000004,8.73,5.1299999999999955,3.9599999999999937,0.35999999999999943,7.920000000000002,-1.3499999999999943,-0.18000000000000682,0.5178034270119802,1,1
Los Angeles Clippers,Dallas Mavericks,87,102,0,201.15,204.39000000000001,96.57000000000001,96.66,28.080000000000002,24.75,46.53,46.08,41.85,44.1,211.68,199.53,99.53999999999999,96.84,19.8,25.560000000000002,38.25,44.010000000000005,41.76,35.730000000000004,-0.269999999999996,-2.8799999999999955,2.5199999999999996,4.949999999999999,2.519999999999996,7.829999999999998,6.1199999999999974,2.3400000000000034,1.6200000000000045,-7.289999999999992,0.4568474583048171,0,1
